"break_size","strategy","horizon","rmse","mae"
"small","rolling_104","h8",1.13246867597133,0.86945662242031
"small","rolling_104","h8",1.45305222705135,1.16308685785559
"small","rolling_104","h8",0.80518633520684,0.651901569357557
"small","rolling_104","h8",1.03576866013322,0.84814781463246
"small","rolling_104","h8",1.33583014381635,1.07863462773394
"small","rolling_104","h8",1.13267641653411,0.899624312404094
"small","rolling_104","h8",1.37195614822956,1.19319047989108
"small","rolling_104","h8",1.0103144939799,0.764765094203555
"small","rolling_104","h8",1.52110359414673,1.24922674877265
"small","rolling_104","h8",1.01936113626662,0.834576289217167
"small","rolling_104","h8",1.33056689189083,1.12501175241038
"small","rolling_104","h8",1.19323800219092,0.965102505195773
"small","rolling_104","h8",1.1710290048073,0.958587059048262
"small","rolling_104","h8",1.2408009826486,1.0291675636675
"small","rolling_104","h8",1.29866771443796,1.01640469058095
"small","rolling_104","h8",1.01751828207671,0.844437541885107
"small","rolling_104","h8",1.30560795030813,1.03281131611983
"small","rolling_104","h8",1.17659088012954,0.931292254157465
"small","rolling_104","h8",1.18933705201629,0.960453365211854
"small","rolling_104","h8",1.49698438964215,1.20067582771747
"small","rolling_104","h8",0.858775544531272,0.659082455377588
"small","rolling_104","h8",1.18935256962124,0.945406471007052
"small","rolling_104","h8",1.24855655848756,1.05053346213837
"small","rolling_104","h8",1.13931351991937,0.904299656779196
"small","rolling_104","h8",1.17060213504835,0.947535020451085
"small","rolling_104","h8",1.34102985026718,1.09288008819423
"small","rolling_104","h8",1.28838631230033,1.04336836870045
"small","rolling_104","h8",1.09783943528746,0.904113675549781
"small","rolling_104","h8",1.07241012581704,0.88219580457004
"small","rolling_104","h8",1.25503402295305,0.988728054071904
"small","rolling_104","h8",1.0339996916187,0.801666446890208
"small","rolling_104","h8",1.06152081058248,0.840572633574376
"small","rolling_104","h8",1.11312868245372,0.926722949677625
"small","rolling_104","h8",1.2045540453969,0.959487724268508
"small","rolling_104","h8",1.01372722324126,0.849265191348064
"small","rolling_104","h8",0.987175107434705,0.801361239672175
"small","rolling_104","h8",1.12743516843597,0.936057815537803
"small","rolling_104","h8",1.1908351394348,0.891070001251962
"small","rolling_104","h8",1.37357321000935,1.13004246482174
"small","rolling_104","h8",1.13867828571063,0.958191289867355
"small","rolling_104","h8",1.14119147307261,0.892147039123993
"small","rolling_104","h8",1.11721575689103,0.940176892838484
"small","rolling_104","h8",1.36689655027873,1.03090645343214
"small","rolling_104","h8",1.24622271074973,0.954169325874047
"small","rolling_104","h8",1.2118725868485,0.985212005930113
"small","rolling_104","h8",1.1360915127111,0.878632784133227
"small","rolling_104","h8",1.27018718241058,1.01836609196645
"small","rolling_104","h8",1.42137102068592,1.16238378355621
"small","rolling_104","h8",1.1296167629094,0.924691404777852
"small","rolling_104","h8",1.36223216444709,1.11761695660826
"small","rolling_104","h8",1.17900355508441,0.926160873954197
"small","rolling_104","h8",1.26072953125552,1.02940069281361
"small","rolling_104","h8",1.55163656796853,1.23232059891921
"small","rolling_104","h8",1.19241377656948,0.92765414128002
"small","rolling_104","h8",1.09328770953052,0.81699939041758
"small","rolling_104","h8",0.941751012985605,0.77731526372894
"small","rolling_104","h8",0.837793088669076,0.681060439007764
"small","rolling_104","h8",1.28479279449055,1.06821491188753
"small","rolling_104","h8",1.0011603689419,0.841003527103325
"small","rolling_104","h8",0.963848601767458,0.757193626005611
"small","rolling_104","h8",1.45910749510666,1.1599231913657
"small","rolling_104","h8",1.06072260496288,0.845237211547526
"small","rolling_104","h8",0.941684954778423,0.768118020257514
"small","rolling_104","h8",1.29722963535848,0.990708533076824
"small","rolling_104","h8",1.11076123805527,0.879906426135795
"small","rolling_104","h8",1.08277782843615,0.855923778679188
"small","rolling_104","h8",1.27497324922023,1.0229199839712
"small","rolling_104","h8",1.11176301217969,0.816247731118226
"small","rolling_104","h8",1.61013057382086,1.31661898941388
"small","rolling_104","h8",1.12813035240085,0.907858009560597
"small","rolling_104","h8",1.64221439606324,1.33156957311351
"small","rolling_104","h8",1.29971622250503,0.987403718562031
"small","rolling_104","h8",1.19531286036869,0.966236635517617
"small","rolling_104","h8",1.02467594858532,0.797283970572091
"small","rolling_104","h8",1.32919755562008,1.08547895536078
"small","rolling_104","h8",1.79969579813986,1.36707020933223
"small","rolling_104","h8",1.07157056949986,0.805345081730722
"small","rolling_104","h8",1.19045859560812,0.952672428836559
"small","rolling_104","h8",0.939321948026044,0.763809866799471
"small","rolling_104","h8",1.29998649522923,1.0038768704822
"small","rolling_104","h8",0.985235926784494,0.774001260099964
"small","rolling_104","h8",0.932045512252896,0.723590771384849
"small","rolling_104","h8",1.32987628272504,1.05140360172238
"small","rolling_104","h8",1.03692684285634,0.780413309198342
"small","rolling_104","h8",1.24149633546967,0.985596479457891
"small","rolling_104","h8",1.27604501314917,1.01178804849681
"small","rolling_104","h8",1.43734000076252,1.13789773661021
"small","rolling_104","h8",1.39500312751448,1.12740210938547
"small","rolling_104","h8",1.28516159438952,1.0343778951651
"small","rolling_104","h8",1.16643132174148,0.970553774501642
"small","rolling_104","h8",1.08853478027735,0.859739457994552
"small","rolling_104","h8",1.33016031777957,1.07919471711374
"small","rolling_104","h8",1.00944997436116,0.85190809338537
"small","rolling_104","h8",1.05389509055774,0.845474610108487
"small","rolling_104","h8",1.3849709617561,1.07374318566967
"small","rolling_104","h8",1.09636175726737,0.855579943656262
"small","rolling_104","h8",1.40889224246607,1.14667294795062
"small","rolling_104","h8",1.39622462036721,1.19120058647539
"small","rolling_104","h8",1.2551608450833,1.00353627800553
"small","rolling_104","h8",0.979242724598962,0.784848268378269
"small","rolling_104","h8",1.18592795017463,0.930120314821383
"small","rolling_104","h8",1.75317880082834,1.43677218348628
"small","rolling_104","h8",1.13007696991145,0.930141238340766
"small","rolling_104","h8",1.01117647579297,0.787907382698501
"small","rolling_104","h8",1.28171334469435,1.04344427913585
"small","rolling_104","h8",1.34250528203534,1.08748665395234
"small","rolling_104","h8",0.966877237609229,0.777015478368155
"small","rolling_104","h8",1.1595531213985,0.9129936950793
"small","rolling_104","h8",1.23927525036593,1.02827849629289
"small","rolling_104","h8",1.01969944963529,0.801889387859955
"small","rolling_104","h8",1.09865078461377,0.888225060018869
"small","rolling_104","h8",1.09276666585231,0.886716207423283
"small","rolling_104","h8",1.32898540841409,1.07472027897167
"small","rolling_104","h8",1.16184929648765,0.902558076262267
"small","rolling_104","h8",1.07181690811738,0.83736751033965
"small","rolling_104","h8",1.33608905279059,1.07611654225696
"small","rolling_104","h8",1.15869395875869,0.870208581537001
"small","rolling_104","h8",0.900295184237356,0.73799982896502
"small","rolling_104","h8",1.09237231287467,0.818416906150975
"small","rolling_104","h8",0.990870349515237,0.79782921026
"small","rolling_104","h8",1.16364565100453,0.884626294073032
"small","rolling_104","h8",1.00224684855442,0.793699396197921
"small","rolling_104","h8",1.15855109839153,0.944036243689323
"small","rolling_104","h8",1.15196316575219,0.918790755199287
"small","rolling_104","h8",1.25104407827398,0.99431895111286
"small","rolling_104","h8",1.32943955841099,1.12128172824976
"small","rolling_104","h8",1.14169433068698,0.982416145330146
"small","rolling_104","h8",1.37499827561769,1.12626289763728
"small","rolling_104","h8",1.15068957935404,0.986762579082314
"small","rolling_104","h8",1.01376793764203,0.863643532412463
"small","rolling_104","h8",1.28678427128132,1.075054163748
"small","rolling_104","h8",1.07311030955952,0.852406214481406
"small","rolling_104","h8",1.37144218393427,1.13179938568444
"small","rolling_104","h8",1.22848616914276,0.97359084239821
"small","rolling_104","h8",1.01341572193711,0.837003522276437
"small","rolling_104","h8",1.17902483877424,0.977080054161022
"small","rolling_104","h8",1.15751416561968,0.919574236941913
"small","rolling_104","h8",0.972277521446332,0.715077845180097
"small","rolling_104","h8",1.13638146480737,0.947792915186791
"small","rolling_104","h8",1.20608294200424,1.03275703738107
"small","rolling_104","h8",1.11225060570288,0.925009516563343
"small","rolling_104","h8",0.898345669914472,0.71348253393677
"small","rolling_104","h8",1.29757862103841,1.08459607514009
"small","rolling_104","h8",1.33651808232013,0.966369159916695
"small","rolling_104","h8",1.00210914845179,0.768950825357765
"small","rolling_104","h8",1.31058856217252,1.01668092436794
"small","rolling_104","h8",1.12219946558705,0.964485203748846
"small","rolling_104","h8",1.35219424654042,1.05879242121279
"small","rolling_104","h8",1.41955406499038,1.25515499975894
"small","rolling_104","h8",1.01933353099784,0.830552623875584
"small","rolling_104","h8",1.32825128959699,1.11618771277313
"small","rolling_104","h8",1.17999460134049,0.92289543592125
"small","rolling_104","h8",1.28691890234375,1.07611799347476
"small","rolling_104","h8",1.20604579556129,0.950916215698862
"small","rolling_104","h8",0.831495032386167,0.692743000921449
"small","rolling_104","h8",1.44311399728025,1.18936731242225
"small","rolling_104","h8",1.07629691421143,0.855693714607768
"small","rolling_104","h8",1.00638918230673,0.863086777050608
"small","rolling_104","h8",1.13593086413368,0.977006515055229
"small","rolling_104","h8",1.41176340690107,1.10213126540211
"small","rolling_104","h8",1.48135387503067,1.16732719053683
"small","rolling_104","h8",1.35130062495987,1.16884896323126
"small","rolling_104","h8",0.993245434227137,0.842052546172379
"small","rolling_104","h8",1.31168134635385,1.04890066079307
"small","rolling_104","h8",1.22881749655095,1.00956973714229
"small","rolling_104","h8",1.21239523656182,0.963580077775934
"small","rolling_104","h8",1.07112650948117,0.840889084441167
"small","rolling_104","h8",1.17901057617328,1.00484056527772
"small","rolling_104","h8",1.22268426616397,1.03646879768488
"small","rolling_104","h8",0.869931748734881,0.672388616976573
"small","rolling_104","h8",1.23233508190673,1.02645831841899
"small","rolling_104","h8",0.994755798278744,0.767572559244575
"small","rolling_104","h8",1.14644742259902,0.930522560713523
"small","rolling_104","h8",1.30377687186349,1.09198363691298
"small","rolling_104","h8",0.906840627028209,0.723029247248149
"small","rolling_104","h8",1.01756827692759,0.843879248343116
"small","rolling_104","h8",1.25612809388407,0.995210419181739
"small","rolling_104","h8",0.988480847748669,0.808522021084726
"small","rolling_104","h8",1.09427453549141,0.906961158412253
"small","rolling_104","h8",1.15334406335443,0.866739238476751
"small","rolling_104","h8",1.09979684957468,0.87251307685361
"small","rolling_104","h8",0.891316534510906,0.773110894325621
"small","rolling_104","h8",1.28125005187728,0.99512225137789
"small","rolling_104","h8",1.35067696170305,1.13778373614855
"small","rolling_104","h8",0.867112312323991,0.678359484407839
"small","rolling_104","h8",1.42633782608589,1.19858771467528
"small","rolling_104","h8",1.14696031541485,0.929978953062984
"small","rolling_104","h8",1.06774109438009,0.869547181714409
"small","rolling_104","h8",1.00982861465347,0.74397809097254
"small","rolling_104","h8",1.26290286947109,1.01335685933277
"small","rolling_104","h8",1.00621508586822,0.796048219992904
"small","rolling_104","h8",1.25340908816039,1.01306646831245
"small","rolling_104","h8",1.26218039698389,0.975349050840188
"small","rolling_104","h8",1.54966635261095,1.19539022895256
"small","rolling_104","h8",1.18608989602143,0.917646017155838
"small","rolling_104","h8",1.25452455776853,1.01792140003465
"small","rolling_104","h8",1.20198646010971,0.920368080413727
"small","rolling_104","h8",1.17555163980503,0.967366107727996
"small","rolling_104","h8",1.27351151174121,1.05174711458353
"small","rolling_104","h8",1.0606572469336,0.881795573314976
"small","rolling_104","h8",1.05464934220313,0.830664894750358
"small","rolling_104","h8",1.20368517964745,0.980851834734001
"small","rolling_104","h8",1.0403883516822,0.872172097047722
"small","rolling_104","h8",1.10184810510802,0.889623585740853
"small","rolling_104","h8",1.3044110949375,1.08279409819372
"small","rolling_104","h8",1.33861668392801,1.08367881176193
"small","rolling_104","h8",1.19601871207968,0.983061194194918
"small","rolling_104","h8",1.26063033259367,0.978773923003722
"small","rolling_104","h8",1.32361707366335,1.0704404047521
"small","rolling_104","h8",1.00310203752111,0.830828260081485
"small","rolling_104","h8",1.18304784111005,1.00671632463784
"small","rolling_104","h8",1.15226915979869,0.934992918901246
"small","rolling_104","h8",1.40145142516344,1.13665063714518
"small","rolling_104","h8",0.986491244052811,0.781593428005658
"small","rolling_104","h8",0.959254342415667,0.776171485995538
"small","rolling_104","h8",1.10157175058532,0.895494693398439
"small","rolling_104","h8",1.18783200356388,0.957627206834568
"small","rolling_104","h8",1.28291294588314,1.08525870786764
"small","rolling_104","h8",1.42415569970778,1.19101668377017
"small","recursive","h1",0.846699830093791,0.687835648954345
"small","recursive","h1",0.974495261023006,0.788505753534534
"small","recursive","h1",0.989204526316656,0.771120494483011
"small","recursive","h1",0.956068425804312,0.747754469797783
"small","recursive","h1",1.29759621185627,1.10617729162086
"small","recursive","h1",1.08749972438345,0.869741274386578
"small","recursive","h1",0.888638782357019,0.69529897927242
"small","recursive","h1",1.06203591408345,0.83660383788413
"small","recursive","h1",1.02707702061487,0.845852676505987
"small","recursive","h1",0.924090697395799,0.719866684128049
"small","recursive","h1",1.17070500434984,0.939210516879697
"small","recursive","h1",0.911854875539338,0.718142101046127
"small","recursive","h1",1.07435329778908,0.845157303649402
"small","recursive","h1",0.981198294220831,0.808236311222605
"small","recursive","h1",1.02393196995547,0.832865739758723
"small","recursive","h1",1.05664088029416,0.860873066487894
"small","recursive","h1",1.04490619937455,0.808925838297169
"small","recursive","h1",1.12235629219158,0.886595664521659
"small","recursive","h1",1.00195268476556,0.794955204842973
"small","recursive","h1",0.858429273654488,0.718732114929804
"small","recursive","h1",1.1281441351595,0.888193828278974
"small","recursive","h1",1.0607779247273,0.886625227626977
"small","recursive","h1",1.13275328826637,0.92749881270916
"small","recursive","h1",1.07767282416606,0.877649641457247
"small","recursive","h1",0.981747987129794,0.764806615409706
"small","recursive","h1",1.02628882546827,0.802462257542531
"small","recursive","h1",1.10003320667824,0.83187900211345
"small","recursive","h1",0.988187848421265,0.802490745597646
"small","recursive","h1",1.00968752808265,0.825353358960961
"small","recursive","h1",1.07442244521098,0.911396343270223
"small","recursive","h1",0.874410394433092,0.712692278658225
"small","recursive","h1",0.912094264068061,0.705858735802575
"small","recursive","h1",0.958762229767232,0.772315856400144
"small","recursive","h1",0.965727612777166,0.805466620663592
"small","recursive","h1",1.01934142391267,0.800129852089969
"small","recursive","h1",0.954133730206219,0.733284914292236
"small","recursive","h1",1.09159844447635,0.862170556984926
"small","recursive","h1",1.10741589317305,0.885861984940669
"small","recursive","h1",0.98030888744258,0.792424689069584
"small","recursive","h1",1.08175441919914,0.907252598555161
"small","recursive","h1",1.08302089992129,0.852982791956022
"small","recursive","h1",0.883810416840193,0.712663944160242
"small","recursive","h1",1.17535453229328,0.92335839192791
"small","recursive","h1",1.25537726797984,1.04171205097161
"small","recursive","h1",1.08271922484152,0.855928632344306
"small","recursive","h1",0.937285321240407,0.669050507711023
"small","recursive","h1",0.871321619847057,0.680163371194066
"small","recursive","h1",0.97828132821604,0.775985053369649
"small","recursive","h1",0.941771089078344,0.72952861355623
"small","recursive","h1",1.08072173430031,0.889648919959516
"small","recursive","h1",1.04948501696592,0.84228329624235
"small","recursive","h1",1.00777943642848,0.835154691622556
"small","recursive","h1",0.91593715915782,0.705063834388552
"small","recursive","h1",1.23575137373223,0.984063069756411
"small","recursive","h1",0.873271097682376,0.703465783190966
"small","recursive","h1",1.0976024937382,0.849202554722307
"small","recursive","h1",0.975921077847586,0.760798753243578
"small","recursive","h1",1.10559077759736,0.859262544437749
"small","recursive","h1",1.04552766440255,0.771674129204069
"small","recursive","h1",1.11492319350945,0.922745793572921
"small","recursive","h1",1.0688651001783,0.871980213665032
"small","recursive","h1",1.18611036775878,0.952829684171439
"small","recursive","h1",1.06072882015437,0.859617344953039
"small","recursive","h1",1.00952315087097,0.805280283328578
"small","recursive","h1",1.01065602482757,0.792099008608077
"small","recursive","h1",1.11405071392862,0.877222180314431
"small","recursive","h1",1.06337099167758,0.85176017589565
"small","recursive","h1",0.971020084602239,0.776083546816449
"small","recursive","h1",0.861069934984947,0.69818437666114
"small","recursive","h1",0.995641742817129,0.785629384543388
"small","recursive","h1",0.914388268347465,0.741042833565047
"small","recursive","h1",1.13140955614732,0.89658513136934
"small","recursive","h1",0.79140757633519,0.623238936143165
"small","recursive","h1",1.04218904197289,0.806773232043163
"small","recursive","h1",0.98587031869976,0.79606669982571
"small","recursive","h1",0.966022682830656,0.746843532300321
"small","recursive","h1",1.19164448625356,0.969900442747749
"small","recursive","h1",0.906630889368988,0.697229037327008
"small","recursive","h1",1.01540252267806,0.763984807982997
"small","recursive","h1",1.04118287751218,0.815897172737547
"small","recursive","h1",1.12940887600394,0.925972782227921
"small","recursive","h1",0.821685178417219,0.625259544861185
"small","recursive","h1",1.08066429835992,0.904299021085968
"small","recursive","h1",1.07916030136582,0.90283411873862
"small","recursive","h1",1.07846487739193,0.88489658492204
"small","recursive","h1",0.869377966427975,0.671281014978702
"small","recursive","h1",1.18547550411549,0.969255913059591
"small","recursive","h1",1.044667674693,0.810052333740669
"small","recursive","h1",1.02656779825047,0.840018949234069
"small","recursive","h1",1.08823366738284,0.885303183858611
"small","recursive","h1",1.08606658189175,0.896940389633675
"small","recursive","h1",1.02187869206956,0.818688644092139
"small","recursive","h1",1.03437575179726,0.817092315278309
"small","recursive","h1",1.07530331937154,0.830925068171486
"small","recursive","h1",0.994085123311274,0.748225686171669
"small","recursive","h1",1.03294492001104,0.857039506590189
"small","recursive","h1",0.969717257447887,0.789124855808177
"small","recursive","h1",1.0124612423262,0.835044784168883
"small","recursive","h1",0.948607024654397,0.763397335016782
"small","recursive","h1",0.936691871423883,0.787752794501117
"small","recursive","h1",1.06582552445479,0.873014194607963
"small","recursive","h1",0.970607844283753,0.744041626158646
"small","recursive","h1",1.02999141093666,0.863291989160697
"small","recursive","h1",1.07324045234645,0.837073716254028
"small","recursive","h1",0.990633932505803,0.798606397725626
"small","recursive","h1",1.02820967945678,0.845578421764739
"small","recursive","h1",0.964904230054306,0.783258391154624
"small","recursive","h1",0.989960539548669,0.828722501131774
"small","recursive","h1",0.913904594830267,0.664344115749049
"small","recursive","h1",1.15580309014763,0.90281935671091
"small","recursive","h1",0.986668835102723,0.770088878899615
"small","recursive","h1",1.14263203869374,0.927445290888305
"small","recursive","h1",0.984403191256834,0.811800939828612
"small","recursive","h1",1.1479153027921,0.908183188746867
"small","recursive","h1",0.962924174823386,0.769038931306427
"small","recursive","h1",1.08281103330005,0.833828901994746
"small","recursive","h1",0.958538575082353,0.777995120966647
"small","recursive","h1",1.02968048026409,0.823226950397396
"small","recursive","h1",1.04741596313003,0.779180597157424
"small","recursive","h1",0.910391446951837,0.736841265118754
"small","recursive","h1",1.08875124861445,0.841625827217006
"small","recursive","h1",1.05450589824388,0.861870967049216
"small","recursive","h1",0.927762285312584,0.735384716741553
"small","recursive","h1",1.17861871348226,0.938738023469176
"small","recursive","h1",1.18510786793741,0.962790486004385
"small","recursive","h1",1.00856788836794,0.841295100948808
"small","recursive","h1",0.879573857100977,0.692669366763625
"small","recursive","h1",0.956530221944028,0.697958124108816
"small","recursive","h1",1.02027285321172,0.820372078429703
"small","recursive","h1",0.991115734295496,0.829279606650791
"small","recursive","h1",1.0256904540538,0.853781509186591
"small","recursive","h1",1.01798638944241,0.846793696011431
"small","recursive","h1",1.15225318395391,0.919647408168013
"small","recursive","h1",1.10810498752088,0.886146663710225
"small","recursive","h1",1.17564301314441,0.950360967759939
"small","recursive","h1",1.04832929770259,0.871313766531805
"small","recursive","h1",1.05931984011415,0.819696036455433
"small","recursive","h1",1.06439418989536,0.849821922922627
"small","recursive","h1",1.08369503564297,0.86896225858455
"small","recursive","h1",1.2206125685778,1.02247021245434
"small","recursive","h1",1.13370200816763,0.945678746405875
"small","recursive","h1",1.12377438662372,0.930241374566051
"small","recursive","h1",1.10660285744533,0.893759170188934
"small","recursive","h1",1.05250520396089,0.798230810526824
"small","recursive","h1",0.999306121850732,0.719173702660212
"small","recursive","h1",1.00433863081843,0.78277827131284
"small","recursive","h1",0.913769845483077,0.768799778126185
"small","recursive","h1",1.01219269875025,0.763120612716197
"small","recursive","h1",1.00949950441554,0.824620859803794
"small","recursive","h1",1.14085163392341,0.912398097195442
"small","recursive","h1",1.3796701367874,1.07160414458205
"small","recursive","h1",1.01187059856462,0.818591708888877
"small","recursive","h1",0.878892617696415,0.702140979104809
"small","recursive","h1",1.09790427390551,0.834946785957296
"small","recursive","h1",1.01841066510899,0.797337169446146
"small","recursive","h1",1.00779432310779,0.816865711065175
"small","recursive","h1",0.966505463007992,0.803282858087678
"small","recursive","h1",0.969146671127142,0.794294905152947
"small","recursive","h1",1.04773873945371,0.795127774767012
"small","recursive","h1",1.13407750081347,0.93855405840574
"small","recursive","h1",1.04908390816987,0.894301148370027
"small","recursive","h1",0.91941000361353,0.72994170153259
"small","recursive","h1",0.979086283622729,0.775843495032874
"small","recursive","h1",1.07825164538282,0.887043750612799
"small","recursive","h1",0.887635920741306,0.696159515864035
"small","recursive","h1",1.00611465338895,0.807616572400242
"small","recursive","h1",0.923005314307122,0.742663055480381
"small","recursive","h1",1.03850981336407,0.844468344409128
"small","recursive","h1",0.961757776151769,0.747573147721138
"small","recursive","h1",1.10350517513617,0.927632347678907
"small","recursive","h1",1.05990210327325,0.827857250075405
"small","recursive","h1",1.17473108157165,0.968713089660592
"small","recursive","h1",1.13349399864684,0.902730004488997
"small","recursive","h1",0.898245326182062,0.721795217746176
"small","recursive","h1",1.06692935529691,0.867777860760701
"small","recursive","h1",1.11044707476622,0.903192291737711
"small","recursive","h1",1.00034381007153,0.76845203838442
"small","recursive","h1",0.943064403014609,0.729789281110145
"small","recursive","h1",0.961520530429682,0.796334363564971
"small","recursive","h1",1.07973480725618,0.864773628152524
"small","recursive","h1",1.08823025021144,0.882395383118452
"small","recursive","h1",0.924180374561352,0.689845715522344
"small","recursive","h1",1.06465742417083,0.88445356689039
"small","recursive","h1",0.995276536335401,0.793929192341946
"small","recursive","h1",0.862935741363378,0.693649709565692
"small","recursive","h1",1.08437080033272,0.860179225371071
"small","recursive","h1",1.16581740188117,0.951963187544298
"small","recursive","h1",0.970124599679657,0.813709804380727
"small","recursive","h1",0.927949084835313,0.741492134885882
"small","recursive","h1",1.12940514681185,0.886994947361137
"small","recursive","h1",1.19484009126836,0.94581488011318
"small","recursive","h1",1.11109787437483,0.905796992385749
"small","recursive","h1",0.99944076121359,0.801392008116131
"small","recursive","h1",0.998901011875057,0.791245111993294
"small","recursive","h1",1.15946109416499,0.919212133015515
"small","recursive","h1",1.0149650223422,0.833422202777868
"small","recursive","h1",0.98640068737482,0.81529600821712
"small","recursive","h1",1.07670006413402,0.836533018272716
"small","recursive","h1",1.03665741671134,0.815771282778464
"small","recursive","h1",0.834240556645198,0.69544987894516
"small","recursive","h1",0.970127302400968,0.797900031791469
"small","recursive","h1",0.938467242644224,0.776545010385903
"small","recursive","h1",0.810922216447187,0.66860273737677
"small","recursive","h1",1.00811387402971,0.817153026535863
"small","recursive","h1",0.957703763891686,0.798542982855706
"small","recursive","h1",1.02557909126061,0.817460839539901
"small","recursive","h1",0.813164141694241,0.671677207568833
"small","recursive","h1",0.924313973298388,0.729648882527492
"small","recursive","h1",1.0479208262021,0.800750740338498
"small","recursive","h1",0.95799645424252,0.718923417140504
"small","recursive","h1",1.02749590746717,0.821112123030914
"small","recursive","h1",0.97071417193978,0.756816328373771
"small","recursive","h1",1.14689969555385,0.940601637556433
"small","recursive","h1",0.947022543918234,0.727951036811472
"small","recursive","h1",1.0546359565034,0.866985987532196
"small","recursive","h1",0.885499987205517,0.694093629000864
"small","recursive","h1",0.952167822646595,0.753327586372693
"small","recursive","h1",1.01646408838789,0.8533101505308
"small","recursive","h1",0.945808717309324,0.718972661621936
"small","recursive","h1",0.856003761728582,0.696055624502801
"small","recursive","h1",0.86199669391487,0.683053204902033
"small","recursive","h1",0.935553315965173,0.717851417700374
"small","recursive","h1",1.0591114128714,0.855097981337145
"small","recursive","h1",0.915810978311085,0.748745909266674
"small","recursive","h1",1.08610256156534,0.911891231380621
"small","recursive","h1",1.06219447490403,0.846115968739497
"small","recursive","h1",0.924013845851098,0.738604872192488
"small","recursive","h1",1.16848383522027,0.959425207266854
"small","recursive","h1",0.916986854484188,0.753338155330322
"small","recursive","h1",1.04869849295967,0.840464956638358
"small","recursive","h1",0.895123817014528,0.725131847065206
"small","recursive","h1",0.783816371748246,0.64258417183468
"small","recursive","h1",0.917387047696861,0.748237540940638
"small","recursive","h1",0.852966721968217,0.664937519879391
"small","recursive","h1",1.04736639239319,0.872318298510249
"small","recursive","h1",0.975274710628429,0.76114476871281
"small","recursive","h1",1.06303760376276,0.844487331299478
"small","recursive","h1",1.04050665104234,0.838191919681429
"small","recursive","h1",0.838192174811633,0.701871201529128
"small","recursive","h1",1.12352834940612,0.905548914091283
"small","recursive","h1",1.00380702057028,0.837110341741144
"small","recursive","h1",1.11366743355873,0.905984684552165
"small","recursive","h1",1.03047969517769,0.83899660787571
"small","recursive","h1",1.01860834763112,0.787568102005078
"small","recursive","h1",1.02338984444983,0.804821093005284
"small","recursive","h1",1.20145538212987,0.946747129766111
"small","recursive","h1",0.936623344855817,0.735931390866064
"small","recursive","h1",0.970372027618335,0.760851113130255
"small","recursive","h1",0.878224064146585,0.70348285519089
"small","recursive","h1",1.19051340383367,0.936211234453129
"small","recursive","h1",0.892813318205303,0.732871421438867
"small","recursive","h1",1.03016072438254,0.806947463914139
"small","recursive","h1",0.93071494612277,0.757779674441695
"small","recursive","h1",0.923036917422285,0.711987285499611
"small","recursive","h1",0.991178427234801,0.790451049301903
"small","recursive","h1",1.0651024499948,0.844835128997138
"small","recursive","h1",1.04096306254644,0.857431416027412
"small","recursive","h1",1.03937708435752,0.830007718534499
"small","recursive","h1",1.14688199867624,0.938956464813571
"small","recursive","h1",1.1389578966931,0.924869620656766
"small","recursive","h1",1.10612012626333,0.914934792969251
"small","recursive","h1",1.09489327874138,0.854638586512821
"small","recursive","h1",0.943570475199134,0.754478926440637
"small","recursive","h1",0.866357690870071,0.701728253630968
"small","recursive","h1",0.952280416871002,0.77105952557232
"small","recursive","h1",1.02173255608425,0.798944785354288
"small","recursive","h1",1.131667354284,0.894051112278488
"small","recursive","h1",1.04630309406191,0.872804836907463
"small","recursive","h1",0.918422443878615,0.769919972634811
"small","recursive","h1",0.944600554826969,0.766816971990453
"small","recursive","h1",1.02423529389508,0.884149704256564
"small","recursive","h1",0.971686350316928,0.778123629492425
"small","recursive","h1",0.977330381071081,0.773085277331783
"small","recursive","h1",0.963620942075657,0.814472256903775
"small","recursive","h1",0.918463532914458,0.711374105616096
"small","recursive","h1",0.900997350788236,0.726079405331326
"small","recursive","h1",0.938837455260181,0.735605037144112
"small","recursive","h1",0.959015559208008,0.755185828721758
"small","recursive","h1",1.09490082984947,0.858742748964382
"small","recursive","h1",0.987169209231351,0.75998447089449
"small","recursive","h1",0.99132722604139,0.758572738805245
"small","recursive","h1",0.947996362462174,0.695912160111124
"small","recursive","h1",1.04696882390061,0.858608754989059
"small","recursive","h1",0.859913746642268,0.633791066537263
"small","recursive","h1",0.910411241293646,0.75591542439077
"small","recursive","h1",1.17225133301123,0.986902222269816
"small","recursive","h1",0.992855366380234,0.801653265983093
"small","recursive","h1",1.14820771322909,0.890776882177568
"small","recursive","h1",1.00741584333564,0.771488525751894
"small","recursive","h1",1.25095404849139,1.00348662432175
"small","recursive","h1",0.794725777450616,0.620362659901656
"small","recursive","h1",1.08299543690851,0.883065712122776
"small","recursive","h1",1.06895532316918,0.880195188412231
"small","recursive","h1",0.962466374450668,0.772304317176018
"small","recursive","h1",1.02130395672429,0.810587906518257
"small","recursive","h1",1.14637689856812,0.886543989958217
"small","recursive","h1",0.947654908059329,0.761388633684305
"small","recursive","h1",1.07647842866178,0.873953632936165
"small","recursive","h1",1.06173373415029,0.861952194170361
"small","recursive","h1",0.92538719939318,0.73168961427193
"small","recursive","h1",1.0996451086547,0.807284573194047
